name,platform,r-date,score,user score,developer,genre,players,critics,users
Big Mutha Truckers,PlayStation2,2003-06-16,62,5.3,Eutechnyx,"Driving,Racing,Truck",,15,20
NBA ShootOut 2003,PlayStation2,2002-09-25,62,5.9,SCEA,"Sports,Traditional,Basketball,Sim",,22,8
Diggles,PC,2002-03-20,62,8.0,Innonics,"Strategy,Real-Time,Fantasy,General,Fantasy",,13,34
ESPN NBA 2Night,PlayStation2,2001-02-13,62,,Konami,"Sports,Traditional,Basketball,Sim",,8,0
Lineage II: The Chaotic Chronicle,PC,2004-04-27,62,6.8,NCSOFT,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy",,37,123
We Happy Few,PC,2018-08-10,62,5.7,CompulsionGames,"Action Adventure,General",,60,177
Zombie Army Trilogy,PlayStation4,2015-03-03,62,7.0,Rebellion,"Action,Shooter,Third-Person,Arcade",,26,111
Harvey Birdman: Attorney at Law,PSP,2008-01-08,62,8.2,HighVoltageSoftware,"Adventure,3D,First-Person,Modern,Modern",,19,9
Go Vacation,Switch,2018-07-27,62,7.7,BandaiNamcoGames,"Miscellaneous,Party / Minigame",,27,51
Arena Football: Road to Glory,PlayStation2,2007-02-20,62,6.2,BudCat,"Sports,Traditional,Football,Sim",,17,11
Pac-Man,Xbox360,2006-08-09,62,4.8,NamcoBandaiGames,"Action,General,General,Arcade",,16,11
Mortal Kombat Arcade Kollection,Xbox360,2011-08-31,62,6.6,"OtherOceanInteractive,NetherRealmStudios","Action,Miscellaneous,Fighting,Compilation,2D",,19,28
Bleeding Edge,PC,2020-03-24,62,5.3,NinjaTheory,"Action,Shooter,Third-Person,Arcade",,18,147
continue?9876543210,PC,2014-01-03,62,6.3,JasonOda,"Action,General",,15,27
Commandos Strike Force,Xbox,2006-04-04,62,8.2,PyroStudios,"Action,Shooter,First-Person,Tactical,Historic",,27,5
Mega Man Battle Network 6 Cybeast Gregar,GameBoyAdvance,2006-06-13,62,8.8,Capcom,"Role-Playing,Action RPG",,10,70
Blitz: The League II,PlayStation3,2008-10-13,62,7.5,No info,"Sports,Traditional,Team,Football,Arcade,Arcade",2.0,25,15
Legend of Dungeon,PC,2013-09-13,62,7.5,RobotLovesKitty,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",,13,57
Buzz! Junior: RoboJam,PlayStation2,2008-03-11,62,,CohortStudios,"Miscellaneous,Trivia / Game Show",,10,0
Godzilla: Save the Earth,PlayStation2,2004-11-02,62,8.4,"PipeworksSoftware,Inc.","Action,Fighting,3D",,19,25
Redshirt,PC,2013-11-13,62,5.5,TheTiniestShark,"Simulation,General,General",,16,34
Speedball 2 - Tournament,PC,2007-11-27,62,7.2,Kylotonn,"Sports,Alternative,Team,Futuristic,Futuristic",,18,25
Yu-Gi-Oh! GX Tag Force,PSP,2006-11-14,62,8.7,Konami,"Strategy,Miscellaneous,Turn-Based,Card Battle,Card Battle",,8,39
Warship Gunner 2,PlayStation2,2006-03-21,62,8.5,MicroCabin,"Simulation,Ship",,13,11
Assassin's Creed Chronicles: Russia,XboxOne,2016-02-09,62,4.8,"Ubisoft,ClimaxStudios","Action Adventure,Linear",,24,42
Toy Soldiers: War Chest,PlayStation4,2015-08-11,62,7.1,KromeStudios,"Strategy,General",,19,66
Line Rider 2: Unbound,Wii,2008-10-07,62,6.4,InXileEntertainment,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",,12,5
Trailblazers,Switch,2018-11-15,62,7.8,SupergonkLtd.,"Racing,Arcade,Futuristic",,8,4
Thunder Wolves,PlayStation3,2013-08-13,62,5.7,MostWantedEntertainment,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",,8,12
Dragon Ball Z: Buu's Fury,GameBoyAdvance,2004-09-14,62,8.6,WebfootTechnologies,"Role-Playing,Console-style RPG",,19,60
SimCity 2000,GameBoyAdvance,2003-11-13,62,7.8,Full-Fat,"Strategy,City Building,Modern",,9,13
Tetris Worlds (Online Edition),Xbox,2003-06-13,62,,RadicalEntertainment,"Miscellaneous,Puzzle,Stacking",,13,0
Resident Evil 3: Nemesis,GameCube,2003-01-15,62,8.7,Capcom,"Action Adventure,Horror",,14,92
Hoshigami: Ruining Blue Earth,PlayStation,2001-12-20,62,7.5,MaxFive,"Strategy,Turn-Based,Fantasy",,9,28
Remote Assault,PC,2001-07-29,62,,ShrapnelGames,"Strategy,General",,8,0
Eternal Ring,PlayStation2,2000-10-24,62,6.1,FromSoftware,"Role-Playing,First-Person",,13,12
The King of Fighters NeoWave,Xbox,2006-04-18,62,,SNKPlaymore,"Action,Fighting,2D",,17,0
Raving Rabbids: Travel in Time,Wii,2010-11-21,62,7.3,Ubisoft,"Action,Adventure,General,Platformer,2D",,24,18
Fading Shadows,PSP,2008-08-27,62,,Ivolgamus,"Miscellaneous,Puzzle,Action,Puzzle,General,Puzzle,General",,13,0
Divinity II: Ego Draconis,Xbox360,2010-01-06,62,6.6,LarianStudiosGames,"Role-Playing,Action RPG,Action RPG",,37,42
Oh My Godheads,XboxOne,2017-12-05,62,,SquareEnix,"Action,Miscellaneous,Fighting,Party / Minigame,3D",,8,0
Chronicles of Mystery: The Scorpio Ritual,PC,2008-11-14,62,5.2,"CityInteractive,NavarreCorp","Adventure,General,General,Point-and-Click",,12,13
Go! Puzzle,PlayStation3,2007-06-14,62,,ZoonamiLtd.,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",,8,0
Mr. Driller 2,GameBoyAdvance,2005-04-10,62,,Namco,"Miscellaneous,Puzzle,General",,16,0
Namco Museum,GameCube,2002-10-09,62,8.1,MassMedia,"Miscellaneous,Compilation",,10,8
Senran Kagura Burst,3DS,2013-11-14,62,7.2,Tamsoft,"Action,Platformer,Beat-'Em-Up,2D,2D",,27,70
Aerial Strike: The Yager Missions,PC,2005-02-04,62,,Yager,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi",,11,0
Space Crew,Switch,2020-10-15,62,,RunnerDuck,"Simulation,Space,Combat",,7,0
Rad Rodgers: Radical Edition,Switch,2019-02-26,62,4.5,InterceptorEntertainment,"Action,Platformer,2D",,8,6
Sparkle Unleashed,XboxOne,2015-06-03,62,7.0,"10tonsEntertainment,10tons","Puzzle,Matching",,8,4
Tom Clancy's Ghost Recon: Breakpoint,XboxOne,2019-10-01,62,3.2,UbisoftParis,"Action Adventure,Open-World",,30,267
Georifters,Switch,2020-09-18,62,,BusyToaster,"Action,General",,7,0
Ninjin: Clash of Carrots,PlayStation4,2018-09-04,62,5.3,PocketTrap,"Action,Beat-'Em-Up,2D",2.0,7,13
Need for Speed ProStreet,PlayStation2,2007-11-13,62,6.3,BlackBox,"Driving,Racing,GT / Street",,11,42
Kersploosh!,3DS,2013-03-07,62,7.0,Poisoft,"Miscellaneous,General,General",,19,7
The Station,PlayStation4,2018-02-20,62,6.4,TheStation,"Adventure,3D,First-Person",,17,9
Dead Island: Riptide,PlayStation3,2013-04-23,62,6.0,Techland,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",,25,154
New Zealand Story Revolution,DS,2008-02-13,62,,MarvelousEntertainment,"Action,Platformer,Platformer,2D,2D",,11,0
Conflict: Global Terror,PlayStation2,2005-10-04,62,8.6,PivotalGames,"Action,Shooter,Third-Person,Tactical,Modern",,15,11
Dragon's Lair 3D,Xbox,2002-11-18,62,6.6,Dragonstone,"Action,Platformer,3D",,27,5
MicroBot,PlayStation3,2011-01-04,62,6.0,NakedSkyEntertainment,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Top-Down",,20,5
Heatseeker,Wii,2007-05-01,62,6.3,IRGurus,"Simulation,Flight,Modern Jet,Modern Jet,Combat",,25,34
Cloudy With a Chance of Meatballs,Xbox360,2009-09-18,62,6.3,UbisoftShanghai,"Action Adventure,Adventure,Modern,General,General,Modern",,12,12
Galak-Z: Variant S,Switch,2018-07-12,62,6.3,"GungHo,17-Bit","Action,Shooter,Shoot-'Em-Up,Vertical",,10,6
Minecraft: New Nintendo 3DS Edition,3DS,2017-09-13,62,6.8,Notch,"Action Adventure,Sandbox",,8,37
Here They Lie,PlayStation4,2016-10-13,62,6.9,TheTangentlemen,"Adventure,3D,First-Person",,35,106
BlackSite: Area 51,Xbox360,2007-11-12,62,6.0,MidwayStudios-Austin,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",,48,70
Escape From Paradise City,PC,2007-10-26,62,7.6,SiriusGames,"Role-Playing,General,General",,21,5
Heroes Over Europe,Xbox360,2009-09-15,62,8.1,TransmissionGames,"Simulation,Flight,WWII,WWII,Combat",,39,9
FlatOut 4: Total Insanity,PlayStation4,2017-03-17,62,6.1,"StrategyFirst,Kylotonn","Racing,Arcade,Automobile",,32,49
Marvel Avengers: Battle for Earth,Xbox360,2012-10-30,62,7.3,UbisoftQuebec,"Action,General,General",,11,12
Metal Torrent,DS,2010-05-24,62,9.7,Arika,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",,9,823
Fable II: See the Future,Xbox360,2009-05-12,62,6.6,LionheadStudios,"Role-Playing,Action RPG,Action RPG",,16,21
Hot Wheels Stunt Track Challenge,PlayStation2,2004-11-10,62,7.3,ClimaxGroup,"Driving,Racing,Futuristic",,8,11
Yu-Gi-Oh! Capsule Monster Coliseum,PlayStation2,2004-10-26,62,8.0,WinkySoft,"Miscellaneous,Card Battle",,9,41
Wildlife Park,PC,2003-11-14,62,6.3,B-Alive,"Strategy,Tycoon,Management,Business / Tycoon",,8,9
Auto Modellista,GameCube,2003-09-30,62,,No info,No info,,0,0
X2: Wolverine's Revenge,GameCube,2003-04-14,62,6.4,GenePool,"Action Adventure,Sci-Fi",,21,7
Project Nomads,PC,2002-11-01,62,7.9,RadonLabs,"Strategy,Real-Time,Fantasy,General,Fantasy",,13,18
Stuart Little 2,PlayStation,2002-07-17,62,7.1,MagentaSoftware,"Action,Platformer,3D",,7,11
Rock Manager,PC,2002-06-30,62,7.1,DreamCatcherInteractive,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",,10,10
Wave Rally,PlayStation2,2001-11-26,62,4.5,Opus,"Driving,Racing,Snow / Water",,17,4
High Heat Major League Baseball 2002,GameBoyAdvance,2001-09-16,62,,MobiusEntertainment,"Sports,Traditional,Baseball,Sim",,7,0
Hogs of War,PlayStation,2000-09-05,62,8.5,InfogramesSheffield,"Strategy,General",,10,61
Tork: Prehistoric Punk,Xbox,2005-01-12,62,6.2,Tiwak,"Action,Platformer,3D",,21,6
Super Neptunia RPG,Switch,2019-06-25,62,5.6,"CompileHeart,ArtisanStudios","Role-Playing,Action RPG",,13,26
Tiny Troopers: Joint Ops,XboxOne,2016-02-26,62,5.1,"KukouriMobileEntertainment,EpiphanyGames","Action,General,Shooter,Shoot-'Em-Up,Top-Down",,12,7
LEGO City Undercover: The Chase Begins,3DS,2013-04-21,62,6.6,Traveller'sTales,"Action Adventure,Fantasy,General,Fantasy",,44,70
Absolver,XboxOne,2019-01-07,62,7.2,Sloclap,"Role-Playing,Action RPG",,7,11
Armageddon Riders,PlayStation3,2011-05-30,62,6.3,TargemGames,"Driving,Racing,Demolition Derby,Arcade,Demolition Derby,Automobile",,12,11
DreamWorks Shrek Forever After,Xbox360,2010-05-18,62,4.4,Xpec,"Action,General,General",,22,14
Knights of Pen & Paper +1 Edition,PC,2013-06-18,62,5.9,BeholdStudios,"Role-Playing,General,General",,9,82
PixelJunk Racers,PlayStation3,2007-09-13,62,6.1,Q-Games,"Driving,Racing,Arcade,Arcade,Automobile",,12,10
Metal Gear Survive,XboxOne,2018-02-20,62,2.0,Konami,"Action Adventure,General,Survival",,14,198
Madagascar: Escape 2 Africa,Xbox360,2008-11-04,62,6.8,No info,No info,,0,0
Kingdom Under Fire II,PC,2019-11-18,62,5.6,"Phantagram,Blueside","Strategy,Real-Time,Fantasy,General,Fantasy",,9,20
Warparty,PC,2019-03-28,62,6.7,Warcave,"Strategy,Real-Time,General",,11,9
TurtlePop: Journey to Freedom,Switch,2018-03-09,62,,Zengami,"Puzzle,Action",,7,0
Etherium,PC,2015-03-25,62,6.3,TindalosInteractive,"Strategy,Real-Time,Sci-Fi,General",,19,26
Pineapple Smash Crew,PC,2012-02-02,62,7.5,RichMakeGame,"Action,General,Shooter,Shoot-'Em-Up,Top-Down",,10,15
Rainbow Islands: Towering Adventure!,Xbox360,2009-10-28,62,,TaitoCorporation,"Action,General,General",,7,0
WRC 4: FIA World Rally Championship,Xbox360,2013-10-25,62,6.8,MilestoneS.r.l,"Driving,Racing,Rally / Offroad",,12,12
Gabrielle's Ghostly Groove 3D,3DS,2011-10-04,62,7.4,SantaEntertainment,"Action,Miscellaneous,Adventure,General,Rhythm,Music,Music",,9,9
Cooking Mama: World Kitchen,Wii,2008-11-18,62,4.8,CookingMamaLimited,"Simulation,Miscellaneous,General,General,Virtual,Career",,17,13
Death Rally (2012),PC,2012-08-03,62,5.6,RemedyEntertainment,"Driving,Racing,Arcade,Arcade,Automobile",,11,58
Polar Panic,PlayStation3,2009-12-22,62,,EiconicGames,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Logic,Logic",,10,0
Lords of EverQuest,PC,2003-12-01,62,7.7,RapidEyeEntertainment,"Strategy,Real-Time,Fantasy,General",,25,16
DemiKids: Light Version,GameBoyAdvance,2003-10-06,62,8.4,MultimediaIntelligenceTransfer,"Role-Playing,Console-style RPG",,8,17
Tube Slider,GameCube,2003-04-17,62,,NdCube,"Driving,Racing,Futuristic",,21,0
RollerCoaster Tycoon,Xbox,2003-03-25,62,8.3,Atari,"Strategy,Tycoon",,8,12
Looney Tunes: Space Race,PlayStation2,2002-05-27,62,6.6,Tantalus,"Driving,Racing,Kart",,14,8
Age of Sail II,PC,2001-02-01,62,,Akella,"Strategy,General,General",,15,0
Sno-Cross Championship Racing,Dreamcast,2000-11-30,62,,UDS,"Driving,Racing,Snow / Water",,14,0
Urban Empire,PC,2017-01-20,62,5.3,"FragmentProductionLtd,RebornGamesInc.","Strategy,Management,Government",,20,37
Fuse,Xbox360,2013-05-28,62,5.7,InsomniacGames,"Action,General,General",,46,132
NASCAR 2011: The Game,Xbox360,2011-03-29,62,4.1,Eutechnyx,"Driving,Racing,Simulation,GT / Street,Stock Car,Automobile",,24,14
Moon Hunters,PC,2016-03-10,62,6.2,KitfoxGames,"Role-Playing,Action RPG",,14,19
Sniper Elite: Nazi Zombie Army,PC,2013-02-28,62,7.3,Rebellion,"Action,General,Shooter,Shooter,Third-Person,Tactical,Historic,Historic",,24,253
Elex,XboxOne,2017-10-17,62,6.4,PiranhaBytes,"Role-Playing,Western-Style",,8,530
Little Nightmares: The Depths,PlayStation4,2017-07-07,62,5.9,TarsierStudios,"General,Action Adventure,Linear",,8,13
Malicious Fallen,PlayStation4,2017-02-21,62,6.1,Alvion,"Action,General",,14,15
Senran Kagura: Bon Appetit! - Full Course,PC,2016-11-10,62,7.4,Meteorise,"Action,Rhythm,Music",,11,7
F1 Race Stars,PC,2012-11-13,62,5.6,Codemasters,"Formula One,Driving,Racing,Arcade,Kart,Formula One,Automobile",,8,57
WRC 3,Xbox360,2012-10-12,62,7.7,MilestoneS.r.l,"Driving,Racing,Rally / Offroad",,15,7
El Tigre: The Adventures of Manny Rivera,PlayStation2,2007-10-29,62,8.5,BlueTongueEntertainment,"Action,Platformer,2D",,8,4
Mad Tracks,Xbox360,2007-05-30,62,7.1,LoadInc.,"Driving,Racing,Arcade,Arcade,Automobile",,21,11
Worms Battlegrounds,PlayStation4,2014-06-03,62,5.9,Team17,"Strategy,Turn-Based,Wargame,Artillery",,16,75
Sacred Citadel,PlayStation3,2013-04-16,62,6.9,DeepSilver,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",,16,16
Saint Seiya: Sanctuary Battle,PlayStation3,2012-03-16,62,7.6,No info,No info,,0,0
Leisure Suit Larry: Magna Cum Laude,Xbox,2004-10-05,62,6.6,HighVoltageSoftware,"Adventure,Third-Person,Modern",,49,14
Naruto Shippuden: Ultimate Ninja Storm Revolution,Xbox360,2014-09-16,62,7.3,CyberConnect2,"Action,Fighting,3D",,11,57
Balls of Fury,DS,2007-09-27,62,,BlackLanternStudios,"Sports,Alternative,Individual,Other,Other",,7,0
Splatterhouse,Xbox360,2010-11-23,62,7.9,"NamcoBandaiGamesAmerica,NamcoBandaiGames","Action,Beat-'Em-Up,Beat-'Em-Up,3D",,51,72
Predator: Hunting Grounds,PC,2020-04-24,62,5.2,IllFonic,"Action,Shooter,Third-Person,Tactical",,8,101
Buzz! Quiz World,PSP,2009-12-17,62,6.3,CurveStudios,"Miscellaneous,Trivia / Game Show,Trivia / Game Show",,8,4
NHL 2K11,Wii,2009-09-15,62,6.6,VisualConcepts,"Sports,Traditional,General,Team,Ice Hockey,Sim,Sim",,12,5
Warriors Orochi,PSP,2008-03-25,62,6.5,"OmegaForce,KoeiCanada","Action,Beat-'Em-Up,Beat-'Em-Up,3D",,13,11
Muscle March,Wii,2010-01-18,62,6.4,NBGI,"Action,General,General,Arcade",,19,16
Fracture,PlayStation3,2008-10-07,62,6.2,Day1Studios,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",,40,23
Gretzky NHL 06,PlayStation2,2005-09-20,62,,Page44Studios,"Sports,Traditional,Ice Hockey,Sim",,24,0
Arcade Darts,PSP,2010-06-29,62,5.8,IconGames,"Sports,General,General,Individual,Other",,7,4
Bientot l'ete,PC,2013-02-06,62,4.4,TaleofTales,"Simulation,General,General",,12,32
Jagged Alliance: Back in Action,PC,2012-02-08,62,5.5,Kalypso,"Strategy,Turn-Based,Real-Time,General,Modern,Modern,Tactics",,35,190
Tower Bloxx Deluxe,Xbox360,2009-10-21,62,7.3,DigitalChocolate,"Miscellaneous,Puzzle,Action,Puzzle,Action",,19,9
Contrast,PC,2013-11-15,62,7.6,CompulsionGames,"Miscellaneous,Puzzle,Action,Puzzle,Action",,24,198
Adventure Time: Pirates of the Enchiridion,PlayStation4,2018-07-17,62,6.4,BandaiNamcoGames,"Action Adventure,Open-World",,13,24
Conception II: Children of the Seven Stars,PlayStationVita,2014-04-15,62,7.2,"Spike,SpikeChunsoft","Role-Playing,Console-style RPG,Japanese-Style",,24,103
Deadpool,Xbox360,2013-06-25,62,7.4,HighMoonStudios,"3D,Fighting,Action,Action Adventure,Beat-'Em-Up,Shooter,Beat-'Em-Up,Linear,Third-Person,3D,Arcade",,49,382
Resident Evil Code: Veronica X,GameCube,2003-12-03,62,8.3,NexEntertainment,"Action Adventure,Horror",,16,53
Mace Griffin Bounty Hunter,PlayStation2,2003-06-20,62,8.5,Warthog,"Action,Shooter,First-Person,Sci-Fi",,19,8
Crash Bandicoot: The Wrath of Cortex,GameCube,2002-09-17,62,7.0,Traveller'sTales,"Action,Platformer,3D",,11,53
Driver 2,PlayStation,2000-11-13,62,7.7,ReflectionsInteractive,"Driving,Mission-based",,14,135
Vendetta Online,PC,2004-11-04,62,7.1,GuildSoftware,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",,10,22
Conception Plus: Maidens of the Twelve Stars,PlayStation4,2019-11-05,62,3.8,SpikeChunsoft,"Role-Playing,Japanese-Style",,7,13
James Bond 007: Blood Stone,Xbox360,2010-11-02,62,7.2,BizarreCreations,"Driving,Mission-based,Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",,66,71
MySims SkyHeroes,PlayStation3,2010-09-28,62,,ElectronicArts,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",,16,0
Barnyard,PlayStation2,2006-08-01,62,8.2,BlueTongueEntertainment,"Action,General",,13,17
Fantastic 4,Xbox,2005-06-27,62,6.6,7Studios,"Action,Beat-'Em-Up",,46,8
Hero Defense,XboxOne,2018-08-15,62,7.2,HappyTuesday,"Strategy,Real-Time,Defense",,8,5
Dynasty Warriors 6 Empires,PlayStation3,2009-06-23,62,7.1,OmegaForce,"Action,Beat-'Em-Up,Beat-'Em-Up,3D",,22,27
Betrayer,PC,2013-08-14,62,7.2,BlackpowderGames,"Modern,Adventure,3D,First-Person",,35,131
WWE 2K15,PlayStation4,2014-11-18,62,5.2,Yuke's,"Action,Sports,Fighting,Individual,Combat,Wrestling",,44,178
Raging Justice,Switch,2018-05-08,62,5.9,MakinGames,"Action,Beat-'Em-Up,2D",,10,13
Crystal Defenders R1,Wii,2009-04-20,62,,SquareEnix,"Simulation,General,General",,8,0
Space Force: Rogue Universe,PC,2007-06-05,62,5.9,ProvoxGames,"Simulation,Sci-Fi,Space,Large Spaceship,Large Spaceship,Civilian",,15,33
Pogo Island,DS,2007-03-26,62,,EACanada,"Action Adventure,Fantasy,Fantasy",,13,0
The Complex,PC,2020-03-31,62,7.3,WalesInteractiveLtd.,"Adventure,General",,14,19
The Spiderwick Chronicles,Wii,2008-02-05,62,,StormfrontStudios,"Adventure,General,General",,13,0
Trinity Universe,PlayStation3,2010-06-29,62,7.5,"Gust,IdeaFactory","Role-Playing,General,General,Japanese-Style",,25,28
Gunpey,PSP,2006-11-17,62,,QEntertainment,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",2.0,24,0
Haunted Dungeons: Hyakki Castle,Switch,2018-08-30,62,,AsakusaStudios,"Role-Playing,General",,9,0
The Little Acre,PC,2016-12-13,62,6.5,PewterGamesStudios,"Action Adventure,Linear",,12,22
Back to Bed,PlayStation4,2015-08-25,62,5.2,"BedtimeDigitalGames,LOOTInteractive","Action,General",,8,13
Breach & Clear: Deadline,PC,2015-07-20,62,6.8,MightyRabbitStudios,"Strategy,Real-Time,Tactics",,8,5
Color Guardians,PlayStation4,2015-05-12,62,6.2,FairPlayLabs,"Action,Platformer,3D",,16,59
Conception II: Children of the Seven Stars,3DS,2014-04-15,62,7.6,"Spike,SpikeChunsoft","Role-Playing,Console-style RPG,Japanese-Style",,11,42
Bakugan: Defenders of the Core,Xbox360,2010-10-26,62,,NowProduction,"Action,General,General",,10,0
Spider-Man: Friend or Foe,PlayStation2,2007-10-02,62,8.0,NextLevelGames,"Action,General",,15,34
Mysterious Journey II,PC,2003-11-25,62,4.8,Detalion,"Adventure,3D,First-Person,Sci-Fi,Sci-Fi",,18,5
The Hobbit,PC,2003-11-10,62,7.0,InevitableEntertainment,"Action Adventure,Fantasy,General,Fantasy",,12,19
Dragon's Lair 3D: Return to the Lair,PC,2002-11-18,61,,"Dragonstone,DragonstoneSoftware","Action,Action Adventure,Platformer,Platformer,Linear,3D,3D",,13,0
WWE SmackDown vs. Raw 2008,DS,2007-11-13,61,6.6,AmazeEntertainment,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",,12,16
Forza Horizon 2 Presents Fast & Furious,XboxOne,2015-03-27,61,7.8,PlaygroundGames,"Racing,Simulation,Automobile",,12,123
Sphinx and the Cursed Mummy,Switch,2019-01-29,61,6.9,Eurocom,"Action Adventure,General",,15,20
Athens 2004,PlayStation2,2004-07-14,61,7.4,EurocomEntertainmentSoftware,"Sports,Olympic Sports",,57,14
Nickelodeon Danny Phantom: Urban Jungle,DS,2006-09-19,61,,Altron,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",,9,0
F.E.A.R. Perseus Mandate,PC,2007-11-06,61,7.2,TimeGateStudios,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",,27,131
Rory McIlroy PGA Tour,PlayStation4,2015-07-14,61,3.8,EATiburon,"Traditional,Sports,Individual,Golf,Sim",,33,89
99Vidas,PlayStation4,2017-07-18,61,6.5,QUByteInteractive,"Action,Beat-'Em-Up,2D",,11,37
Blacklight: Tango Down,Xbox360,2010-07-07,61,7.3,ZombieStudios,"Action,Shooter,Shooter,First-Person,Modern,Tactical,Modern,Arcade",,44,68
Breach (2011),PC,2011-01-26,61,5.8,AtomicGames,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",,12,44
Vigor,XboxOne,2018-07-31,61,8.0,BohemiaInteractive,"Action Adventure,Survival",,8,46
Lost Planet 3,PlayStation3,2013-08-27,61,5.7,SparkUnlimited,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",,30,107
The Park,XboxOne,2016-05-03,61,6.0,Funcom,"Action Adventure,Survival",,11,11
Gunscape,PlayStation4,2016-03-01,61,5.0,BlowfishStudios,"Action,Shooter,First-Person,Arcade",,7,4
Sym,PC,2015-05-07,61,,AtraxGames,"Action,General,General",,11,0
Conflict: Global Terror,PC,2005-10-03,61,7.1,PivotalGames,"Action,Shooter,Shooter,Third-Person,Tactical,Modern,Modern",,10,18
Cooking Mama: Cook Off,Wii,2007-03-20,61,5.6,OfficeCreate,"Simulation,Miscellaneous,General,General,Virtual,Career",,37,25
Gal Metal,Switch,2018-10-30,61,6.6,DMMGAMES,"Action,Rhythm,Music",,21,10
Dinosaur King,DS,2008-09-23,61,8.3,ClimaxEntertainment,"Role-Playing,Strategy,General,General,General",,13,12
WRC 8 FIA World Rally Championship,Switch,2019-10-31,61,5.9,Kylotonn,"Racing,Arcade,Automobile",,10,19
Friday the 13th: The Game,PlayStation4,2017-05-26,61,6.3,"IllFonic,GunMedia","Action Adventure,Survival",,16,245
Pure Chess,WiiU,2014-03-20,61,6.9,VooFooStudios,"Miscellaneous,Board Games,Board / Card Game",,8,17
Rig'n'Roll,PC,2010-04-16,61,5.3,Softlab-NSK,"Driving,Racing,Simulation,Truck,Automobile",,9,26
Star Wars Battlefront: Elite Squadron,DS,2009-11-03,61,5.5,n-Space,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",,12,11
MLB 2004,PlayStation2,2003-03-10,61,7.9,989Sports,"Sports,Traditional,Baseball,Sim",,21,9
